;ds;yhat
2304;1996-06-06;18.867932717149493
2305;1996-06-07;18.888432560652937
2306;1996-06-10;18.915709972344295
2307;1996-06-11;18.841339688419943
2308;1996-06-12;18.801566054719938
2309;1996-06-13;18.890808474300158
2310;1996-06-14;18.91622448986056
2311;1996-06-17;18.95570848700618
2312;1996-06-18;18.884468613851897
2313;1996-06-19;18.84741377356259
2314;1996-06-20;18.939054942720627
2315;1996-06-21;18.966672916686484
2316;1996-06-24;19.01314662273737
2317;1996-06-25;18.94493976171271
2318;1996-06-26;18.91155248227885
2319;1996-06-27;19.00764340972119
2320;1996-06-28;19.040613744926503
2321;1996-07-01;19.10919519118324
2322;1996-07-02;19.050354576373504
2323;1996-07-03;19.027192632417957
2324;1996-07-04;19.134203472759744
2325;1996-07-05;19.17857137757626
2326;1996-07-08;19.281347697258425
2327;1996-07-09;19.23276776324076
2328;1996-07-10;19.21866814146502
2329;1996-07-11;19.333151544100122
2330;1996-07-12;19.38301849517564
2331;1996-07-15;19.486991761038055
2332;1996-07-16;19.432769398197436
2333;1996-07-17;19.40968101286206
2334;1996-07-18;19.51174099498286
2335;1996-07-19;19.54574312591724
2336;1996-07-22;19.582708992037535
2337;1996-07-23;19.500529906876867
2338;1996-07-24;19.44730871771351
2339;1996-07-25;19.517553171201982
2340;1996-07-26;19.518612528657698
2341;1996-07-29;19.45620593858672
2342;1996-07-30;19.342912135175155
2343;1996-07-31;19.26067824964361
2344;1996-08-01;19.304635909319988
2345;1996-08-02;19.282711624064333
2346;1996-08-05;19.17591988907621
2347;1996-08-06;19.057165490530085
2348;1996-08-07;18.974455137141135
2349;1996-08-08;19.022941185304166
2350;1996-08-09;19.01045261725639
2351;1996-08-12;18.958688933677468
2352;1996-08-13;18.865731142256852
2353;1996-08-14;18.811577451277056
2354;1996-08-15;18.89068268289151
2355;1996-08-16;18.910122177576262
2356;1996-08-19;18.954008300486947
2357;1996-08-20;18.89021473478576
2358;1996-08-21;18.86259332498911
2359;1996-08-22;18.964915391444624
2360;1996-08-23;19.00365143848959
2361;1996-08-27;19.0132014086539
2362;1996-08-28;18.979923063625645
2363;1996-08-29;19.07139554788651
2364;1996-08-30;19.09432656440344
2365;1996-09-02;19.09507061864521
2366;1996-09-03;19.000015019279886
2367;1996-09-04;18.93371913500944
2368;1996-09-05;18.990861730368074
2369;1996-09-06;18.97898551081769
2370;1996-09-09;18.880864043951448
2371;1996-09-10;18.757386727915126
2372;1996-09-11;18.666142540956407
2373;1996-09-12;18.702414788512254
2374;1996-09-13;18.67424867892162
2375;1996-09-16;18.557989509153423
2376;1996-09-17;18.43914823536177
2377;1996-09-18;18.357766243809433
2378;1996-09-19;18.40886039547038
2379;1996-09-20;18.400085778737896
2380;1996-09-23;18.363889742451597
2381;1996-09-24;18.276747002991073
2382;1996-09-25;18.22826491703019
2383;1996-09-26;18.31262129256506
2384;1996-09-27;18.33662283158236
2385;1996-09-30;18.38764306000466
2386;1996-10-01;18.323367990280374
2387;1996-10-02;18.29357829327001
2388;1996-10-03;18.391945558010935
2389;1996-10-04;18.424878442469183
2390;1996-10-07;18.47000581243388
2391;1996-10-08;18.392745675200516
2392;1996-10-09;18.344699947709366
2393;1996-10-10;18.41985459588712
2394;1996-10-11;18.425034393517258
2395;1996-10-14;18.365085675457642
2396;1996-10-15;18.24765500160743
2397;1996-10-16;18.158031801115897
2398;1996-10-17;18.190926708661696
2399;1996-10-18;18.15388198468466
2400;1996-10-21;17.974200887907777
2401;1996-10-22;17.82116770414323
2402;1996-10-23;17.69892684191907
2403;1996-10-24;17.702567843617835
2404;1996-10-25;17.63992342622669
2405;1996-10-28;17.40689951742641
2406;1996-10-29;17.243963375282274
2407;1996-10-30;17.115576459246803
2408;1996-10-31;17.116605971055556
2409;1996-11-01;17.05459932176927
2410;1996-11-04;16.8394152613657
2411;1996-11-05;16.686388693550526
2412;1996-11-06;16.569184004412797
2413;1996-11-07;16.582246286443244
2414;1996-11-08;16.532718265383764
2415;1996-11-11;16.354052290717778
2416;1996-11-12;16.21189742307559
2417;1996-11-13;16.104536085468975
2418;1996-11-14;16.126264898046085
2419;1996-11-15;16.08413148533486
2420;1996-11-18;15.919831841305438
2421;1996-11-19;15.780028806709542
2422;1996-11-20;15.673983630058437
2423;1996-11-21;15.69614916567104
2424;1996-11-22;15.653751102603113
2425;1996-11-25;15.486415755181607
2426;1996-11-26;15.345526213423453
2427;1996-11-27;15.238682110680873
2428;1996-11-28;15.260514370695809
2429;1996-11-29;15.218410464742197
2430;1996-12-02;15.057053512134747
2431;1996-12-03;14.920198515817235
2432;1996-12-04;14.818532545450458
2433;1996-12-05;14.846733824002191
2434;1996-12-06;14.812222607734299
2435;1996-12-09;14.681152127633698
2436;1996-12-10;14.556916031939828
2437;1996-12-11;14.46913209772211
2438;1996-12-12;14.51247808016241
2439;1996-12-13;14.49437447637144
2440;1996-12-16;14.42011623611725
2441;1996-12-17;14.317346968019088
2442;1996-12-18;14.252284948128686
2443;1996-12-19;14.319590327392506
2444;1996-12-20;14.326653048183058
2445;1996-12-23;14.334550707254621
2446;1996-12-24;14.261070002498267
2447;1996-12-27;14.361781228945205
2448;1996-12-30;14.46134778449145
2449;1996-12-31;14.417050635760706
2450;1997-01-02;14.53395326785545
2451;1997-01-03;14.596005888449147
2452;1997-01-06;14.751640745658566
2453;1997-01-07;14.719393842092574
2454;1997-01-08;14.720459743988227
2455;1997-01-09;14.848695431958436
2456;1997-01-10;14.91071156244081
2457;1997-01-13;15.040567990741474
2458;1997-01-15;14.971976760197347
2459;1997-01-16;15.076293309510145
2460;1997-01-17;15.111518624786378
2461;1997-01-20;15.149842722047527
2462;1997-01-21;15.068915604784124
2463;1997-01-22;15.018239933542826
2464;1997-01-23;15.092905673036128
2465;1997-01-24;15.100860146766518
2466;1997-01-27;15.079958889577421
2467;1997-01-28;14.989348605249337
2468;1997-01-29;14.935093552644458
2469;1997-01-30;15.012774444162812
2470;1997-01-31;15.030703185454835
2471;1997-02-03;15.0829620350275
2472;1997-02-04;15.0308618971188
2473;1997-02-05;15.021627563325287
2474;1997-02-06;15.150266443075886
2475;1997-02-10;15.467072041930539
2476;1997-02-11;15.482099558914122
2477;1997-02-12;15.539771276319058
2478;1997-02-13;15.73379456221195
2479;1997-02-14;15.87044302119876
2480;1997-02-17;16.271123264074067
2481;1997-02-18;16.325028090878984
2482;1997-02-19;16.413010248038532
2483;1997-02-20;16.627982323908125
2484;1997-02-21;16.775593584829313
2485;1997-02-24;17.145880476154236
2486;1997-02-25;17.168465495160497
2487;1997-02-26;17.215012584344166
2488;1997-02-27;17.379032199537495
2489;1997-02-28;17.466965997252892
2490;1997-03-03;17.61636981897183
2491;1997-03-04;17.55558458624434
2492;1997-03-05;17.516257242237767
2493;1997-03-06;17.593414956091117
2494;1997-03-10;17.503790586885298
2495;1997-03-11;17.37353568273712
2496;1997-03-12;17.272161685782724
2497;1997-03-13;17.295705433553184
2498;1997-03-14;17.252978156381687
2499;1997-03-17;17.089639374293856
2500;1997-03-18;16.95640803037021
2501;1997-03-19;16.86242049377616
2502;1997-03-20;16.903303976212996
2503;1997-03-21;16.887267339584376
2504;1997-03-24;16.85155753080117
2505;1997-03-25;16.773185468944117
2506;1997-03-26;16.738194481224372
2507;1997-03-27;16.840907242833943
2508;1997-03-28;16.88820846668115
2509;1997-03-31;17.038650010243106
2510;1997-04-01;17.017041508116716
2511;1997-04-02;17.034411682251232
2512;1997-04-03;17.184217369590982
2513;1997-04-04;17.2726274324712
2514;1997-04-07;17.505798068477414
2515;1997-04-08;17.497523338077265
2516;1997-04-09;17.52117429223652
2517;1997-04-10;17.670489041796266
2518;1997-04-11;17.752061711301383
2519;1997-04-14;17.932699887793596
2520;1997-04-15;17.898722092700943
2521;1997-04-16;17.89396752661562
2522;1997-04-17;18.013053314088918
2523;1997-04-18;18.06344837673125
2524;1997-04-21;18.15308717582688
2525;1997-04-22;18.092051719738347
2526;1997-04-23;18.062880087323506
2527;1997-04-24;18.160637148419276
2528;1997-04-25;18.193125246139648
2529;1997-04-28;18.251135551071258
2530;1997-04-29;18.18686307914897
2531;1997-04-30;18.157809218309193
2532;1997-05-01;18.25871869213583
2533;1997-05-02;18.296997276445342
2534;1997-05-05;18.38341990689882
2535;1997-05-06;18.33054516664469
2536;1997-05-07;18.312956506887577
2537;1997-05-08;18.424883976935856
2538;1997-05-09;18.473255139245335
2539;1997-05-12;18.580428592763884
2540;1997-05-13;18.530306788010932
2541;1997-05-14;18.5130855524214
2542;1997-05-15;18.622933620850368
2543;1997-05-16;18.666797261075207
2544;1997-05-19;18.747175279957307
2545;1997-05-20;18.68444903711935
2546;1997-05-21;18.653289842716525
2547;1997-05-22;18.74822102312577
2548;1997-05-23;18.77656177987386
2549;1997-05-27;18.733477401889992
2550;1997-05-28;18.689156994027595
2551;1997-05-29;18.772287171567147
2552;1997-05-30;18.790380353896218
2553;1997-06-02;18.80397788724323
2554;1997-06-03;18.72375959960359
2555;1997-06-04;18.6779130483426
2556;1997-06-05;18.76108003353461
2557;1997-06-06;18.78060896597133
2558;1997-06-09;18.804866019611076
2559;1997-06-10;18.72956810267653
2560;1997-06-11;18.688948441808293
2561;1997-06-12;18.77744047683736
2562;1997-06-13;18.80220765367496
2563;1997-06-16;18.840292970921805
2564;1997-06-17;18.76871245273614
2565;1997-06-18;18.731336200268792
2566;1997-06-19;18.822642708006097
2567;1997-06-20;18.849878227782177
2568;1997-06-23;18.894578150044175
2569;1997-06-24;18.825472336676093
2570;1997-06-25;18.790995893236996
2571;1997-06-26;18.885796606808746
2572;1997-06-27;18.917273839320004
2573;1997-06-30;18.98029003856698
2574;1997-07-02;18.893983409128936
2575;1997-07-03;18.998808008165692
2576;1997-07-07;19.138519460039955
2577;1997-07-09;19.07392853595396
2578;1997-07-10;19.188151766259075
2579;1997-07-11;19.238300096619124
2580;1997-07-14;19.34676592664533
2581;1997-07-15;19.295322930489995
2582;1997-07-16;19.2756493856231
2583;1997-07-17;19.381731771443544
2584;1997-07-18;19.42031925940775
2585;1997-07-21;19.473734918534422
2586;1997-07-22;19.397638311774525
2587;1997-07-23;19.35062088003122
2588;1997-07-24;19.427070895380552
2589;1997-07-25;19.434213693684466
2590;1997-07-28;19.388083911664
2591;1997-07-29;19.279166225806925
2592;1997-07-30;19.200609924738878
2593;1997-07-31;19.24746179245848
2594;1997-08-01;19.22758010177662
2595;1997-08-04;19.12141460797285
2596;1997-08-05;19.001010649382685
2597;1997-08-06;18.91576459105392
2598;1997-08-07;18.960887435591033
2599;1997-08-08;18.94428742302135
2600;1997-08-11;18.876763137286897
2601;1997-08-12;18.777836886398152
2602;1997-08-13;18.71759660946255
2603;1997-08-14;18.79064892669548
2604;1997-08-15;18.804221229424442
2605;1997-08-18;18.83306455334938
2606;1997-08-19;18.765540172256497
2607;1997-08-20;18.735007752410873
2608;1997-08-21;18.8353171122235
2609;1997-08-25;18.94945511905544
2610;1997-08-26;18.888145847301352
2611;1997-08-27;18.85858192950457
2612;1997-08-28;18.954554367549374
2613;1997-08-29;18.98266379756292
2614;1997-09-02;18.913171090555224
2615;1997-09-03;18.853350038912076
2616;1997-09-04;18.9167599224954
2617;1997-09-05;18.910790255735012
2618;1997-09-08;18.826847625878635
2619;1997-09-09;18.7065333625613
2620;1997-09-10;18.617527236852332
2621;1997-09-11;18.655060119785084
2622;1997-09-12;18.627149283208322
2623;1997-09-15;18.505721706469814
2624;1997-09-16;18.383335310291223
2625;1997-09-17;18.297632246325396
2626;1997-09-18;18.343740759752006
2627;1997-09-19;18.32944378930578
2628;1997-09-22;18.274916546910035
2629;1997-09-23;18.181594441017083
2630;1997-09-24;18.12716151998969
2631;1997-09-25;18.205947439391952
2632;1997-09-26;18.224901637876208
2633;1997-09-29;18.265141437522406
2634;1997-09-30;18.199047265853068
2635;1997-10-01;18.16843505958551
2636;1997-10-02;18.267008653436584
2637;1997-10-03;18.301185818423715
2638;1997-10-06;18.35602499135529
2639;1997-10-07;18.283806381959284
2640;1997-10-08;18.241563106917553
2641;1997-10-09;18.323173140232548
2642;1997-10-10;18.335341613274107
2643;1997-10-13;18.2982530531579
2644;1997-10-14;18.188624864667986
2645;1997-10-15;18.106675234287884
2646;1997-10-16;18.1469916830347
2647;1997-10-17;18.11700314983286
2648;1997-10-20;17.95535796139522
2649;1997-10-21;17.8070547253447
2650;1997-10-22;17.688825455157232
2651;1997-10-23;17.695739154231536
2652;1997-10-24;17.635625019960056
2653;1997-10-27;17.405939414163974
2654;1997-10-28;17.242835439722917
2655;1997-10-29;17.113737538534636
2656;1997-10-30;17.11358412531483
2657;1997-10-31;17.049999321192907
2658;1997-11-03;16.82851096121967
2659;1997-11-04;16.673122955964715
2660;1997-11-05;16.553549473193076
2661;1997-11-06;16.564300149728997
2662;1997-11-07;16.51257427310696
2663;1997-11-10;16.328424212354665
2664;1997-11-12;16.076429754832617
2665;1997-11-13;16.097296879445405
2666;1997-11-14;16.05454272970802
2667;1997-11-17;15.889616291698268
2668;1997-11-18;15.749918023740445
2669;1997-11-19;15.644075844964869
2670;1997-11-20;15.66650440335924
2671;1997-11-21;15.624390879042606
2672;1997-11-24;15.457670830728548
2673;1997-11-25;15.316796382359115
2674;1997-11-26;15.209825232258188
2675;1997-11-27;15.231365704288844
2676;1997-11-28;15.1887866410447
2677;1997-12-01;15.024774128565875
2678;1997-12-02;14.886597113984541
2679;1997-12-03;14.783383932669654
2680;1997-12-04;14.809811584626921
2681;1997-12-05;14.773300221279058
2682;1997-12-08;14.634875681088156
2683;1997-12-09;14.507738467121882
2684;1997-12-10;14.416828325275326
2685;1997-12-11;14.45682228590472
2686;1997-12-12;14.435139973908
2687;1997-12-15;14.34878349281854
2688;1997-12-16;14.241533158695574
2689;1997-12-17;14.1717744756466
2690;1997-12-18;14.234177808943247
2691;1997-12-19;14.236147814315906
2692;1997-12-22;14.227852607860592
2693;1997-12-23;14.148776939419623
2694;1997-12-24;14.10810124395211
2695;1997-12-29;14.316923631813996
2696;1997-12-30;14.268120846591026
2697;1997-12-31;14.256892057984066
2698;1998-01-02;14.43646248822279
2699;1998-01-05;14.587208621176709
2700;1998-01-06;14.554835565350125
2701;1998-01-07;14.556571222970824
2702;1998-01-08;14.686276929450829
2703;1998-01-09;14.750550945407078
2704;1998-01-12;14.891515670966884
2705;1998-01-13;14.84735442093635
2706;1998-01-14;14.833231193951722
2707;1998-01-15;14.943267111934954
2708;1998-01-16;14.984418091406067
2709;1998-01-19;15.040280843502787
2710;1998-01-20;14.964596471743045
2711;1998-01-21;14.918595697521845
2712;1998-01-22;14.997214121684765
2713;1998-01-23;15.008253623925462
2714;1998-01-26;14.990160309916494
2715;1998-01-27;14.898018960885153
2716;1998-01-28;14.84089902301628
2717;1998-01-29;14.914361523398092
2718;1998-01-30;14.926728179975093
2719;1998-02-02;14.954794257992626
2720;1998-02-03;14.892463834129765
2721;1998-02-04;14.872155554403994
2722;1998-02-05;14.989058691220094
2723;1998-02-06;15.050961324209734
2724;1998-02-09;15.256598530481499
2725;1998-02-10;15.259906368425545
2726;1998-02-11;15.306581987596829
2727;1998-02-12;15.490567396431706
2728;1998-02-13;15.618357828670717
2729;1998-02-16;16.0014582705006
2730;1998-02-17;16.05300750447519
2731;1998-02-18;16.140559862710816
2732;1998-02-19;16.35707818093677
2733;1998-02-20;16.50822331308801
2734;1998-02-23;16.900562125415597
2735;1998-02-24;16.933963522726255
2736;1998-02-25;16.992794444510487
2737;1998-02-26;17.170358315918243
2738;1998-02-27;17.272863424509374
2739;1998-03-02;17.469519079702064
2740;1998-03-03;17.424730930271654
2741;1998-03-04;17.40104920804978
2742;1998-03-05;17.49322399765997
2743;1998-03-06;17.508970222653613
2744;1998-03-09;17.452425899017545
2745;1998-03-10;17.33054540623851
2746;1998-03-11;17.235714867520983
2747;1998-03-12;17.263886099000526
2748;1998-03-13;17.223824896374463
2749;1998-03-16;17.056860130324683
2750;1998-03-17;16.918786144917714
2751;1998-03-18;16.81834822657659
2752;1998-03-19;16.851345769984984
2753;1998-03-20;16.826185172015713
2754;1998-03-23;16.75792682214958
2755;1998-03-24;16.66778450070423
2756;1998-03-25;16.620972878852086
2757;1998-03-26;16.71205352625736
2758;1998-03-27;16.748137912717386
2759;1998-03-30;16.869408906224265
2760;1998-03-31;16.84011273169934
2761;1998-04-01;16.85101384338315
2762;1998-04-02;16.995642968521288
2763;1998-04-03;17.080210540862677
2764;1998-04-06;17.309797532934137
2765;1998-04-07;17.30280713594076
2766;1998-04-08;17.32883107473431
2767;1998-04-09;17.481483790404972
2768;1998-04-14;17.73561093455537
2769;1998-04-15;17.73674304911898
2770;1998-04-16;17.86158379399176
2771;1998-04-17;17.917463193492832
2772;1998-04-20;18.020789670609737
2773;1998-04-21;17.96311242850583
2774;1998-04-22;17.9366094480792
2775;1998-04-23;18.03632666960087
2776;1998-04-24;18.070069441445273
2777;1998-04-27;18.12794336315298
2778;1998-04-28;18.062523378265976
2779;1998-04-29;18.03190492323763
2780;1998-04-30;18.130927938573926
2781;1998-05-01;18.167098902356468
2782;1998-05-05;18.192031449906317
2783;1998-05-06;18.172710551433884
2784;1998-05-07;18.283231262889146
2785;1998-05-08;18.33057851845484
2786;1998-05-11;18.437331100778838
2787;1998-05-12;18.387994093489905
2788;1998-05-13;18.37200339955887
2789;1998-05-14;18.483496832800157
2790;1998-05-15;18.529377721395505
2791;1998-05-18;18.61746842505625
2792;1998-05-19;18.557644719836702
2793;1998-05-20;18.529435046784464
2794;1998-05-21;18.62729164779163
2795;1998-05-22;18.658465921835937
2796;1998-05-26;18.624661117628822
2797;1998-05-27;18.581938683647106
2798;1998-05-28;18.6663302868585
2799;1998-05-29;18.685343321117102
2800;1998-06-01;18.699753615833245
2801;1998-06-02;18.61923606934885
2802;1998-06-03;18.572862298638125
2803;1998-06-04;18.65531572931158
2804;1998-06-05;18.67398884010161
2805;1998-06-08;18.695264087184295
2806;1998-06-09;18.61896801536358
2807;1998-06-10;18.577403428878213
2808;1998-06-11;18.665027401063366
2809;1998-06-12;18.689019401963925
2810;1998-06-15;18.725375288606294
2811;1998-06-16;18.65339013553229
2812;1998-06-17;18.615663745548773
2813;1998-06-18;18.706646954695415
2814;1998-06-19;18.73355430588838
2815;1998-06-22;18.776896560270345
2816;1998-06-23;18.707102431098736
2817;1998-06-24;18.671771936423973
2818;1998-06-25;18.765532377807297
2819;1998-06-26;18.795770192990727
2820;1998-06-29;18.853880274233344
2821;1998-06-30;18.790939122518424
2822;1998-07-01;18.76349619647064
2823;1998-07-02;18.866148553483473
2824;1998-07-03;18.906199356815893
2825;1998-07-06;18.997634614937365
2826;1998-07-07;18.946295787005774
2827;1998-07-08;18.930190401992053
2828;1998-07-09;19.0435568160988
2829;1998-07-10;19.09331803936201
2830;1998-07-13;19.203976495045698
2831;1998-07-14;19.154504604804334
2832;1998-07-15;19.137449150705603
2833;1998-07-16;19.24678946379528
2834;1998-07-17;19.289250992019372
2835;1998-07-20;19.357499602964197
2836;1998-07-21;19.287177245862598
2837;1998-07-22;19.254184962009937
2838;1998-07-23;19.344810236664323
2839;1998-07-24;19.366160500498413
2840;1998-07-27;19.36160776265816
2841;1998-07-28;19.265789698662616
2842;1998-07-29;19.19976003931945
2843;1998-07-30;19.258463534558473
2844;1998-07-31;19.249669840973326
2845;1998-08-03;19.171553506775567
2846;1998-08-04;19.05864785128916
2847;1998-08-05;18.979971262918614
2848;1998-08-06;19.030766134082516
2849;1998-08-07;19.01899400251072
2850;1998-08-10;18.961725887026976
2851;1998-08-11;18.86517667400069
2852;1998-08-12;18.807011656316035
2853;1998-08-13;18.881983641306523
2854;1998-08-14;18.89747116104304
2855;1998-08-17;18.933540012501883
2856;1998-08-18;18.869391488708658
2857;1998-08-19;18.842928820981587
2858;1998-08-20;18.948104899541644
2859;1998-08-21;18.99153035536675
2860;1998-08-24;19.091019981552076
2861;1998-08-25;19.039363928471285
2862;1998-08-26;19.020403455579157
2863;1998-08-27;19.127870358216487
2864;1998-08-28;19.16828351906498
2865;1998-09-01;19.15380040692895
2866;1998-09-02;19.108481755982567
2867;1998-09-03;19.186384603484132
2868;1998-09-04;19.19473959683601
2869;1998-09-07;19.151256485056184
2870;1998-09-08;19.043143479869958
2871;1998-09-09;18.965511566316923
2872;1998-09-10;19.013510466552383
2873;1998-09-11;18.99509907387831
2874;1998-09-14;18.896154439562075
2875;1998-09-15;18.77931076035484
2876;1998-09-16;18.69826262144126
2877;1998-09-17;18.74822517548351
2878;1998-09-18;18.737088173033783
2879;1998-09-21;18.689183636418456
2880;1998-09-22;18.597608907764116
2881;1998-09-23;18.54495479952764
2882;1998-09-24;18.625709096692255
2883;1998-09-25;18.646974806790283
2884;1998-09-28;18.697599992460905
2885;1998-09-29;18.63651168471155
2886;1998-09-30;18.611829804656598
2887;1998-10-01;18.71731867887454
2888;1998-10-02;18.75943406309318
2889;1998-10-05;18.84425978585544
2890;1998-10-06;18.783992902427833
2891;1998-10-07;18.754576551625465
2892;1998-10-08;18.8497992699841
2893;1998-10-09;18.876261567161862
2894;1998-10-12;18.884927613150964
2895;1998-10-13;18.791070161241734
2896;1998-10-14;18.724925967672007
2897;1998-10-15;18.780950943592398
2898;1998-10-16;18.766448866929966
2899;1998-10-19;18.648830440206257
2900;1998-10-20;18.51409067678229
2901;1998-10-21;18.40875656305338
2902;1998-10-22;18.427854903192262
2903;1998-10-23;18.37919003483729
2904;1998-10-26;18.1794442530046
2905;1998-10-27;18.02493035668358
2906;1998-10-28;17.903801536926487
2907;1998-10-29;17.91105737511777
2908;1998-10-30;17.854391474348695
2909;1998-11-02;17.651489825295023
2910;1998-11-03;17.501841228787292
2911;1998-11-04;17.38790990747422
2912;1998-11-05;17.404278152544713
2913;1998-11-06;17.358211598884512
2914;1998-11-09;17.191832074356892
2915;1998-11-10;17.0546335509785
2916;1998-11-11;16.952722506387047
2917;1998-11-12;16.98040431363806
2918;1998-11-13;16.94471718688599
2919;1998-11-16;16.80238633473542
2920;1998-11-17;16.670609599961956
2921;1998-11-18;16.57283266923739
2922;1998-11-19;16.60343407133634
2923;1998-11-20;16.569563041287942
2924;1998-11-23;16.427606655795454
2925;1998-11-24;16.29487813192659
2926;1998-11-25;16.195944477312146
2927;1998-11-26;16.225386570413928
2928;1998-11-27;16.190549664946985
2929;1998-11-30;16.048629997709998
2930;1998-12-01;15.917398993825369
2931;1998-12-02;15.820910577299378
2932;1998-12-03;15.853838346327791
2933;1998-12-04;15.82360086412707
2934;1998-12-07;15.702640390813956
2935;1998-12-08;15.580873847898715
2936;1998-12-09;15.495109647928372
2937;1998-12-10;15.540024588712951
2938;1998-12-11;15.52303764937952
2939;1998-12-14;15.449406096308817
2940;1998-12-15;15.345943846403625
2941;1998-12-16;15.279749999937806
2942;1998-12-17;15.345500629891191
2943;1998-12-18;15.350609604031051
2944;1998-12-21;15.35064245480477
2945;1998-12-22;15.274061370830307
2946;1998-12-23;15.235796028675939
2947;1998-12-24;15.33041497270246
2948;1998-12-29;15.411412231901755
2949;1998-12-30;15.403571275829654
2950;1998-12-31;15.52787738445423
2951;1999-01-04;15.758496816341165
2952;1999-01-05;15.733023071619138
2953;1999-01-06;15.742426982137886
2954;1999-01-07;15.880593290701881
2955;1999-01-08;15.954128607429293
2956;1999-01-11;16.1275121893747
2957;1999-01-12;16.095556034287622
2958;1999-01-13;16.094218570364067
2959;1999-01-14;16.21752314008118
2960;1999-01-15;16.27231167451537
2961;1999-01-18;16.369956931370968
2962;1999-01-19;16.307991573004056
2963;1999-01-20;16.275341570251165
2964;1999-01-21;16.366782447958105
2965;1999-01-22;16.389960097421792
2966;1999-01-25;16.402757782488102
2967;1999-01-26;16.318673514340496
2968;1999-01-27;16.268340437107753
2969;1999-01-28;16.34726533432051
2970;1999-01-29;16.36374308947555
2971;1999-02-01;16.396209698708976
2972;1999-02-02;16.33291258750379
2973;1999-02-03;16.31060140444256
2974;1999-02-04;16.424616225978706
2975;1999-02-05;16.482921152818726
2976;1999-02-08;16.67557766794919
2977;1999-02-09;16.674593348859656
2978;1999-02-10;16.71739693366516
2979;1999-02-11;16.89817381921975
2980;1999-02-12;17.02365630269127
2981;1999-02-16;17.462304704893068
2982;1999-02-17;17.55502311694381
2983;1999-02-18;17.778614855948046
2984;1999-02-19;17.938800467122373
2985;1999-02-22;18.370079631915896
2986;1999-02-23;18.420209655674814
2987;1999-02-24;18.497452104038505
2988;1999-02-25;18.694942093478264
2989;1999-02-26;18.818688145363108
2990;1999-03-01;19.084574718040972
2991;1999-03-02;19.06381322395195
2992;1999-03-03;19.06416300132294
2993;1999-03-04;19.180088518980195
2994;1999-03-05;19.219025160609522
2995;1999-03-08;19.22610864109214
2996;1999-03-09;19.12270465572596
2997;1999-03-10;19.04467933347908
2998;1999-03-11;19.087852119597873
2999;1999-03-12;19.060894082150234
3000;1999-03-15;18.921494511777272
3001;1999-03-16;18.788775005642893
3002;1999-03-17;18.691910760135816
3003;1999-03-18;18.726835670073292
3004;1999-03-19;18.702121280603603
3005;1999-03-22;18.628334628721106
3006;1999-03-23;18.534821875667987
3007;1999-03-24;18.484281712564098
3008;1999-03-25;18.571522426512647
3009;1999-03-26;18.60389661645674
3010;1999-03-29;18.717034685062483
3011;1999-03-30;18.686670446508575
3012;1999-03-31;18.6975853802769
3013;1999-04-01;18.843423474945535
3014;1999-04-06;19.17630242954831
3015;1999-04-07;19.211312435541835
3016;1999-04-08;19.374067685216918
3017;1999-04-09;19.470902928627602
3018;1999-04-12;19.70526048033405
3019;1999-04-13;19.690757799472983
3020;1999-04-14;19.70571831240283
3021;1999-04-15;19.844446308848063
3022;1999-04-16;19.914118023780457
3023;1999-04-19;20.056905342162683
3024;1999-04-20;20.01137834460468
3025;1999-04-21;19.996391250236996
3026;1999-04-22;20.106943027129923
3027;1999-04-23;20.150814509010793
3028;1999-04-26;20.23491986334682
3029;1999-04-27;20.17698495040007
3030;1999-04-28;20.15332804683853
3031;1999-04-29;20.258872962867255
3032;1999-04-30;20.301219518030376
3033;1999-05-04;20.349410691774896
3034;1999-05-05;20.336042106703076
3035;1999-05-06;20.45275061330992
3036;1999-05-07;20.506594689241474
3037;1999-05-10;20.63522830492597
3038;1999-05-11;20.59408695399844
3039;1999-05-12;20.586757209309788
3040;1999-05-13;20.70736300835072
3041;1999-05-14;20.762780006228454
3042;1999-05-17;20.881569061277283
3043;1999-05-18;20.832478645740217
3044;1999-05-19;20.815139346515462
3045;1999-05-20;20.92393133384841
3046;1999-05-21;20.966034440323103
3047;1999-05-24;21.039399446082083
3048;1999-05-25;20.97458600594088
3049;1999-05-26;20.941849476809917
3050;1999-05-27;21.035912001262805
3051;1999-05-28;21.064262356132563
3052;1999-06-01;21.032169223802125
3053;1999-06-02;20.9935500962822
3054;1999-06-03;21.083520396374567
3055;1999-06-04;21.109513335090575
3056;1999-06-07;21.15200565551649
3057;1999-06-08;21.082679295172607
3058;1999-06-09;21.048098626633454
3059;1999-06-10;21.142752733618693
3060;1999-06-11;21.17384651186529
3061;1999-06-14;21.232077270411843
3062;1999-06-15;21.16757971953613
3063;1999-06-16;21.137422223945563
3064;1999-06-17;21.236034939755385
3065;1999-06-18;21.27060598851907
3066;1999-06-21;21.336823358392905
3067;1999-06-22;21.274500943029384
3068;1999-06-23;21.24651047803716
3069;1999-06-24;21.347451354049863
3070;1999-06-25;21.384687847377418
3071;1999-06-28;21.46259741504949
3072;1999-06-29;21.405867855438366
3073;1999-06-30;21.38447293990883
3074;1999-07-01;21.49304355478982
3075;1999-07-02;21.53892657672602
3076;1999-07-06;21.60265549007356
3077;1999-07-07;21.592876512622052
3078;1999-07-08;21.71288342893127
3079;1999-07-09;21.769671360062347
3080;1999-07-12;21.904366372785734
